video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend
YT01387,Science creator video 1387: trending ideas,Education,Science,Canada,Individual,2025-01-10,2025-01-11,670098,50507,7507,4534,169745.61,2575859,1,17,16807
YT01388,Comedy creator video 1388: trending ideas,Entertainment,Comedy,India,Educational,2025-02-17,2025-02-21,315251,13100,1619,1165,76499.02,492097,4,11,2443
YT01389,Hip Hop creator video 1389: trending ideas,Music,Hip Hop,Canada,Individual,2025-10-15,2025-10-29,706638,26559,1520,1410,123022.94,2778671,14,2,17531
YT01390,Pop creator video 1390: trending ideas,Music,Pop,United States,Educational,2025-02-13,2025-02-24,721055,84674,6492,1311,155177.6,459319,11,14,16325
YT01391,Esports creator video 1391: trending ideas,Gaming,Esports,United States,Brand,2025-10-11,2025-10-25,740100,66972,10673,2010,173647.88,2961646,14,17,16342
YT01392,Hip Hop creator video 1392: trending ideas,Music,Hip Hop,Canada,Media Company,2025-03-27,2025-03-30,226958,9217,1218,735,25139.45,630236,3,8,2714
YT01393,Technology creator video 1393: trending ideas,Education,Technology,Australia,Media Company,2025-05-30,2025-06-05,261151,22780,1392,1666,39660.79,1140380,6,11,4628
YT01394,Film & Animation creator video 1394: trending ideas,Entertainment,Film & Animation,United States,Brand,2025-04-17,2025-04-29,1000695,94576,8394,6906,95191.76,3565156,12,11,4507
YT01395,Hip Hop creator video 1395: trending ideas,Music,Hip Hop,India,Media Company,2025-09-24,2025-09-30,814599,56049,2569,4298,87466.43,3615027,6,9,10853
YT01396,Walkthrough creator video 1396: trending ideas,Gaming,Walkthrough,Canada,Individual,2025-08-05,2025-08-07,902408,35474,4905,1725,77567.51,3423739,2,4,13924
YT01397,Comedy creator video 1397: trending ideas,Entertainment,Comedy,United States,Brand,2025-01-11,2025-01-12,670781,66898,10743,2370,146457.1,371108,1,16,14278
YT01398,Pop creator video 1398: trending ideas,Music,Pop,Canada,Educational,2025-05-13,2025-05-18,536924,52519,1766,3045,49986.77,1879467,5,18,395
YT01399,Technology creator video 1399: trending ideas,Education,Technology,United Kingdom,Media Company,2025-07-01,2025-07-09,416122,40325,5153,1339,98761.4,3943581,8,6,10953
YT01400,Hip Hop creator video 1400: trending ideas,Music,Hip Hop,United Kingdom,Individual,2025-06-04,2025-06-07,1018963,34549,2960,3036,61375.1,3121580,3,13,16052
YT01401,Pop creator video 1401: trending ideas,Music,Pop,Canada,Media Company,2025-07-19,2025-07-25,332984,9836,764,461,57101.06,3990361,6,5,5216
YT01402,Hip Hop creator video 1402: trending ideas,Music,Hip Hop,United States,Educational,2025-09-18,2025-09-20,536999,46605,6461,2852,115079.21,50674,2,13,8686
YT01403,Comedy creator video 1403: trending ideas,Entertainment,Comedy,India,Educational,2025-02-04,2025-02-11,467716,33343,5718,1974,41597.98,1254938,7,17,2153
YT01404,Hip Hop creator video 1404: trending ideas,Music,Hip Hop,India,Individual,2025-03-30,2025-04-06,1159885,111554,13409,7110,234417.77,3639583,7,9,16987
YT01405,Film & Animation creator video 1405: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-01-03,2025-01-17,555266,23299,1886,1472,54057.04,1364224,14,13,12561
YT01406,Film & Animation creator video 1406: trending ideas,Entertainment,Film & Animation,Canada,Individual,2025-03-08,2025-03-13,808882,24509,4302,2168,64956.05,3790377,5,8,8951
YT01407,Walkthrough creator video 1407: trending ideas,Gaming,Walkthrough,United States,Brand,2025-04-25,2025-05-06,704531,29120,3104,2326,102373.95,3992193,11,3,9866
YT01408,Comedy creator video 1408: trending ideas,Entertainment,Comedy,United Kingdom,Individual,2025-02-03,2025-02-05,665154,36484,5738,794,171829.62,3627320,2,10,10538
YT01409,Comedy creator video 1409: trending ideas,Entertainment,Comedy,United States,Individual,2025-05-24,2025-05-30,218013,22270,2717,990,33754.39,1368234,6,10,3426
YT01410,Pop creator video 1410: trending ideas,Music,Pop,Canada,Educational,2025-02-27,2025-03-12,416527,22619,3226,1495,41121.24,1582480,13,4,10579
YT01411,Walkthrough creator video 1411: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-10-08,2025-10-11,621559,42570,2014,3637,36287.17,3289829,3,6,10293
YT01412,Pop creator video 1412: trending ideas,Music,Pop,United Kingdom,Media Company,2025-09-21,2025-09-25,771326,34693,5652,1800,159054.06,3463273,4,10,13668
YT01413,Comedy creator video 1413: trending ideas,Entertainment,Comedy,Australia,Brand,2025-05-17,2025-05-26,611697,40634,6100,3476,47155.88,3963273,9,17,15739
YT01414,Comedy creator video 1414: trending ideas,Entertainment,Comedy,United States,Media Company,2025-10-14,2025-10-19,712030,43063,4867,2215,116653.73,3688101,5,16,13263
YT01415,Science creator video 1415: trending ideas,Education,Science,Canada,Educational,2025-09-26,2025-09-29,409382,15429,2348,967,50492.94,2131679,3,5,12508
YT01416,Pop creator video 1416: trending ideas,Music,Pop,United Kingdom,Individual,2025-07-10,2025-07-20,551142,34921,3250,990,44838.99,1030411,10,3,14735
YT01417,Walkthrough creator video 1417: trending ideas,Gaming,Walkthrough,Australia,Media Company,2025-08-24,2025-08-26,402812,13156,420,429,100527.58,84790,2,17,11363
YT01418,Comedy creator video 1418: trending ideas,Entertainment,Comedy,Canada,Individual,2025-08-14,2025-08-16,1374689,91217,3769,7307,224054.88,2790631,2,8,17704
YT01419,Technology creator video 1419: trending ideas,Education,Technology,United Kingdom,Media Company,2025-03-23,2025-03-30,409952,35936,4662,3132,92524.93,3773562,7,7,187
YT01420,Pop creator video 1420: trending ideas,Music,Pop,United States,Educational,2025-01-09,2025-01-21,604400,62569,2032,4169,72760.42,441707,12,10,15906
YT01421,Comedy creator video 1421: trending ideas,Entertainment,Comedy,Australia,Individual,2025-05-05,2025-05-12,304604,34725,3471,792,52705.8,226153,7,9,10283
YT01422,Hip Hop creator video 1422: trending ideas,Music,Hip Hop,United Kingdom,Individual,2025-04-29,2025-05-10,465593,31315,2625,2339,38161.05,1397059,11,2,12612
YT01423,Pop creator video 1423: trending ideas,Music,Pop,Canada,Individual,2025-03-04,2025-03-16,546716,64569,9217,5065,117102.57,2559417,12,17,218
YT01424,Comedy creator video 1424: trending ideas,Entertainment,Comedy,India,Media Company,2025-02-22,2025-02-26,695472,31534,4483,1417,37969.18,1484458,4,3,13729
YT01425,Technology creator video 1425: trending ideas,Education,Technology,United States,Individual,2025-08-23,2025-08-31,151737,7887,1319,465,36682.56,321424,8,5,4285
YT01426,Technology creator video 1426: trending ideas,Education,Technology,Canada,Media Company,2025-04-17,2025-04-23,352116,42043,4880,3658,84533.6,135544,6,10,17578
YT01427,Pop creator video 1427: trending ideas,Music,Pop,India,Educational,2025-07-13,2025-07-27,882772,79752,11168,3137,184838.32,2532448,14,12,15188
YT01428,Comedy creator video 1428: trending ideas,Entertainment,Comedy,Canada,Educational,2025-08-05,2025-08-17,477889,50692,6990,3209,47036.41,3090843,12,4,14712
YT01429,Esports creator video 1429: trending ideas,Gaming,Esports,India,Individual,2025-07-27,2025-08-02,823921,82770,13940,1644,113836.03,2252752,6,14,6066
YT01430,Hip Hop creator video 1430: trending ideas,Music,Hip Hop,United Kingdom,Brand,2025-06-09,2025-06-12,800616,39770,4634,1209,43537.9,3263231,3,17,5662
YT01431,Film & Animation creator video 1431: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-03-27,2025-03-30,341738,27803,2981,727,80669.1,1149513,3,2,9757
YT01432,Hip Hop creator video 1432: trending ideas,Music,Hip Hop,India,Individual,2025-03-10,2025-03-14,777699,92911,9870,7108,109426.15,3572854,4,10,12471
YT01433,Film & Animation creator video 1433: trending ideas,Entertainment,Film & Animation,United States,Brand,2025-07-30,2025-08-05,500178,16530,2952,637,98386.65,953462,6,18,2798
YT01434,Technology creator video 1434: trending ideas,Education,Technology,United Kingdom,Individual,2025-08-12,2025-08-24,259319,19866,1340,1624,43101.59,3551269,12,18,329
YT01435,Esports creator video 1435: trending ideas,Gaming,Esports,India,Individual,2025-04-19,2025-04-20,140443,14721,472,717,32260.53,1574128,1,5,3075
YT01436,Walkthrough creator video 1436: trending ideas,Gaming,Walkthrough,United States,Individual,2025-07-01,2025-07-02,387296,43135,4024,1079,27045.55,432169,1,7,6787
YT01437,Walkthrough creator video 1437: trending ideas,Gaming,Walkthrough,United States,Educational,2025-06-22,2025-07-06,547556,15879,791,1251,30541.71,2560310,14,7,7456
YT01438,Pop creator video 1438: trending ideas,Music,Pop,United Kingdom,Educational,2025-06-13,2025-06-20,840748,60447,8663,3091,223070.98,3374050,7,8,15529
YT01439,Film & Animation creator video 1439: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-10-03,2025-10-16,438925,35566,6168,2892,39831.62,1609316,13,7,14277
YT01440,Hip Hop creator video 1440: trending ideas,Music,Hip Hop,Canada,Educational,2025-02-06,2025-02-15,676965,57196,6438,1218,162606.16,3043441,9,18,13270
YT01441,Film & Animation creator video 1441: trending ideas,Entertainment,Film & Animation,India,Educational,2025-03-29,2025-04-07,267336,10606,462,210,33167.25,572260,9,3,9945
YT01442,Science creator video 1442: trending ideas,Education,Science,Australia,Educational,2025-08-30,2025-09-10,398485,47680,6687,2055,79458.55,2346813,11,11,14426
YT01443,Comedy creator video 1443: trending ideas,Entertainment,Comedy,United States,Brand,2025-06-20,2025-07-04,845720,50538,5691,1485,92703.07,3447643,14,16,8302
YT01444,Film & Animation creator video 1444: trending ideas,Entertainment,Film & Animation,Canada,Brand,2025-03-05,2025-03-19,706726,84718,13122,2166,188312.73,2115175,14,10,17651
YT01445,Film & Animation creator video 1445: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-01-16,2025-01-25,574513,54948,2941,4820,94864.82,3355684,9,15,11907
YT01446,Comedy creator video 1446: trending ideas,Entertainment,Comedy,United States,Brand,2025-10-05,2025-10-14,454024,34849,3214,1966,19995.75,1509940,9,17,147
YT01447,Science creator video 1447: trending ideas,Education,Science,United States,Individual,2025-05-11,2025-05-14,109653,3569,598,95,7604.71,1014577,3,11,52
YT01448,Esports creator video 1448: trending ideas,Gaming,Esports,India,Educational,2025-06-10,2025-06-16,209475,15601,2675,1036,31677.37,937459,6,10,3634
YT01449,Esports creator video 1449: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-03-29,2025-03-30,276450,15936,993,376,43178.55,455104,1,6,8849
YT01450,Comedy creator video 1450: trending ideas,Entertainment,Comedy,India,Media Company,2025-10-22,2025-10-26,543251,28845,875,1889,31406.92,1877835,4,5,13978
YT01451,Film & Animation creator video 1451: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-04-27,2025-04-28,691751,79431,5355,5468,55617.93,1143394,1,3,7246
YT01452,Hip Hop creator video 1452: trending ideas,Music,Hip Hop,Canada,Brand,2025-07-15,2025-07-16,1779017,54036,6608,1854,372034.55,3334506,1,14,17520
YT01453,Technology creator video 1453: trending ideas,Education,Technology,United Kingdom,Individual,2025-06-07,2025-06-20,233566,14745,561,1312,38580.46,917849,13,14,9250
YT01454,Esports creator video 1454: trending ideas,Gaming,Esports,India,Brand,2025-04-28,2025-05-11,618568,38055,1807,766,47319.82,2382526,13,11,16182
YT01455,Hip Hop creator video 1455: trending ideas,Music,Hip Hop,United States,Educational,2025-07-17,2025-07-28,758823,51785,3768,2387,170190.36,3874088,11,10,6606
YT01456,Hip Hop creator video 1456: trending ideas,Music,Hip Hop,Canada,Educational,2025-06-26,2025-07-05,684326,48439,3380,2760,69115.06,1086068,9,4,14618
YT01457,Walkthrough creator video 1457: trending ideas,Gaming,Walkthrough,Canada,Media Company,2025-05-22,2025-05-23,637701,47896,1662,4077,28040.57,3273937,1,14,4554
YT01458,Hip Hop creator video 1458: trending ideas,Music,Hip Hop,India,Media Company,2025-06-12,2025-06-22,662255,66584,6473,5818,77692.67,504040,10,17,10181
YT01459,Science creator video 1459: trending ideas,Education,Science,Australia,Brand,2025-01-27,2025-02-06,112695,11843,917,1063,30473.4,2119315,10,5,1854
YT01460,Film & Animation creator video 1460: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-03-05,2025-03-07,1109815,118037,10605,9057,183439.73,3300339,2,8,8646
YT01461,Walkthrough creator video 1461: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-07-10,2025-07-18,384655,11507,753,282,40747.79,2675991,8,13,5469
YT01462,Hip Hop creator video 1462: trending ideas,Music,Hip Hop,India,Individual,2025-10-20,2025-10-31,348738,22947,3125,1875,88982.43,224839,11,9,14719
YT01463,Film & Animation creator video 1463: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-10-25,2025-11-08,639484,16783,669,1361,147305.67,1194778,14,18,13389
YT01464,Walkthrough creator video 1464: trending ideas,Gaming,Walkthrough,India,Media Company,2025-07-13,2025-07-15,595294,24253,2485,646,39037.07,2921303,2,14,6722
YT01465,Science creator video 1465: trending ideas,Education,Science,India,Media Company,2025-09-24,2025-10-01,334674,10627,1731,902,67748.89,2210290,7,6,17743
YT01466,Pop creator video 1466: trending ideas,Music,Pop,United States,Media Company,2025-02-11,2025-02-19,739668,29701,2193,985,124475.18,2311507,8,12,17408
YT01467,Science creator video 1467: trending ideas,Education,Science,United States,Brand,2025-07-15,2025-07-28,205924,23808,2460,1314,30151.77,229707,13,10,10108
YT01468,Science creator video 1468: trending ideas,Education,Science,Canada,Educational,2025-02-15,2025-02-23,264761,26317,1836,1715,58585.76,1181192,8,16,3686
YT01469,Comedy creator video 1469: trending ideas,Entertainment,Comedy,United States,Brand,2025-09-23,2025-10-03,325387,21274,1485,484,71372.14,3887849,10,3,490
YT01470,Hip Hop creator video 1470: trending ideas,Music,Hip Hop,United States,Brand,2025-10-09,2025-10-14,331380,26296,3393,2216,48249.06,1164870,5,6,7754
YT01471,Esports creator video 1471: trending ideas,Gaming,Esports,Canada,Media Company,2025-10-22,2025-10-26,507796,38376,6384,2244,85425.8,2460885,4,16,6230
YT01472,Film & Animation creator video 1472: trending ideas,Entertainment,Film & Animation,United States,Brand,2025-06-11,2025-06-21,227130,17004,1163,936,22878.56,299458,10,9,4450
YT01473,Hip Hop creator video 1473: trending ideas,Music,Hip Hop,India,Individual,2025-10-17,2025-10-29,648049,56700,6444,3905,72808.35,2235538,12,8,8223
YT01474,Comedy creator video 1474: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-03-22,2025-04-05,365946,11537,516,238,70751.23,1688351,14,13,5565
YT01475,Walkthrough creator video 1475: trending ideas,Gaming,Walkthrough,United States,Brand,2025-01-12,2025-01-18,391025,42259,4605,2131,62296.31,1173053,6,15,5658
YT01476,Esports creator video 1476: trending ideas,Gaming,Esports,Canada,Individual,2025-02-06,2025-02-11,434127,24045,3975,1194,93695.12,1801556,5,11,4016
YT01477,Pop creator video 1477: trending ideas,Music,Pop,United States,Brand,2025-06-25,2025-06-27,1284881,32493,4882,942,144805.61,1825580,2,8,17588
YT01478,Walkthrough creator video 1478: trending ideas,Gaming,Walkthrough,United States,Brand,2025-04-11,2025-04-12,358171,42977,5683,1502,95202.11,2243881,1,3,5352
YT01479,Technology creator video 1479: trending ideas,Education,Technology,Australia,Educational,2025-01-14,2025-01-27,105700,5264,668,121,14236.25,196671,13,13,1037
YT01480,Walkthrough creator video 1480: trending ideas,Gaming,Walkthrough,Australia,Media Company,2025-03-23,2025-04-02,768490,27012,1969,2227,52289.02,3690339,10,2,14838
YT01481,Hip Hop creator video 1481: trending ideas,Music,Hip Hop,United Kingdom,Individual,2025-07-10,2025-07-24,1407537,118142,7343,4266,326986.38,3958736,14,14,14575
YT01482,Film & Animation creator video 1482: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-03-04,2025-03-16,462765,39112,5123,2363,104779.34,2668269,12,16,6286
YT01483,Pop creator video 1483: trending ideas,Music,Pop,Australia,Individual,2025-09-26,2025-10-03,594823,19810,2530,484,24388.62,368519,7,14,16948
YT01484,Esports creator video 1484: trending ideas,Gaming,Esports,United States,Individual,2025-06-16,2025-06-22,351662,33129,1265,595,52743.74,2044060,6,5,7772
YT01485,Film & Animation creator video 1485: trending ideas,Entertainment,Film & Animation,Canada,Brand,2025-09-01,2025-09-08,302931,19286,2018,1590,81950.98,217692,7,15,1434
YT01486,Science creator video 1486: trending ideas,Education,Science,Australia,Educational,2025-08-03,2025-08-07,252777,24292,4032,1390,17303.21,1423031,4,14,7082
YT01487,Esports creator video 1487: trending ideas,Gaming,Esports,Canada,Brand,2025-05-27,2025-05-29,354343,42264,3444,1852,26901.87,3930686,2,18,2585
YT01488,Esports creator video 1488: trending ideas,Gaming,Esports,Canada,Brand,2025-08-06,2025-08-18,168472,10549,1794,785,38669.37,956865,12,4,1339
